Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	4.9196	2.6754	0.	-2.e-004
2	5.5839	3.5374	0.	-1.5926e-004
3	4.4901	2.6612	0.	-1.4942e-004
4	6.0563	3.676	0.	-1.1126e-004
5	3.8685	2.0742	0.	-1.0552e-004
6	7.0066	4.0882	0.	-7.5811e-005
7	5.3268	3.518	0.	-2.477e-004
8	5.1931	2.6302	0.	-2.3499e-004
9	19.316	3.0081	0.	-9.5683e-006
10	14.605	2.9646	0.	-2.8778e-005
11	9.214	2.7411	0.	-5.1024e-005
12	2.3523	3.8372	0.	-1.222e-004
13	6.4363	2.275	0.	-9.2747e-005
14	5.8334	2.6664	0.	-1.4055e-004
15	4.98	3.2193	0.	-2.0321e-004
16	5.2171	3.1008	0.	-2.2032e-004
17	5.4619	2.9394	0.	-1.9684e-004
18	7.2294	1.3919	0.	-7.1899e-005
19	7.2294	1.3919	0.1	-2.7703e-005
20	5.4619	2.9394	0.1	-7.4639e-005
21	5.2171	3.1008	0.1	-7.7871e-005
22	4.98	3.2193	0.1	-6.8522e-005
23	5.8334	2.6664	0.1	-5.78e-005
24	6.4363	2.275	0.1	-3.7724e-005
25	2.3523	3.8372	0.1	-7.7204e-005
26	9.214	2.7411	0.1	-1.9281e-005
27	14.605	2.9646	0.1	-9.8913e-006
28	19.316	3.0081	0.1	-4.1451e-006
29	5.1931	2.6302	0.1	-1.1297e-004
30	5.3268	3.518	0.1	-9.487e-005
31	7.0066	4.0882	0.1	-2.8629e-005
32	3.8685	2.0742	0.1	-3.8562e-005
33	6.0563	3.676	0.1	-5.2207e-005
34	4.4901	2.6612	0.1	-6.5436e-005
35	5.5839	3.5374	0.1	-5.5974e-005
36	4.9196	2.6754	0.1	-9.369e-005
37	5.2667	5.	0.1	-3.9132e-005
38	5.2667	4.5	0.1	-5.5776e-005
39	5.2667	4.	0.1	-1.5588e-004
40	5.1	4.	0.1	-1.8024e-004
41	5.1	4.5	0.1	-1.2182e-004
42	5.1	5.	0.1	-4.1708e-005
43	5.2667	1.	0.1	-3.0027e-005
44	5.2667	1.5	0.1	-4.7065e-005
45	5.2667	2.	0.1	-1.2808e-004
46	5.1	2.	0.1	-1.2153e-004
47	5.1	1.5	0.1	-4.923e-005
48	5.1	1.	0.1	-2.6075e-005
49	5.2667	6.	0.1	-1.9681e-005
50	7.6083	6.	0.1	-2.4878e-005
51	9.95	6.	0.1	-1.7415e-005
52	14.633	6.	0.1	-9.6658e-006
53	19.317	6.	0.1	-4.9069e-006
54	24.	6.	0.1	-1.2712e-006
55	24.	3.	0.1	-4.9653e-007
56	2.6226e-014	3.	0.1	-3.8331e-007
57	24.	0.	0.1	-1.5541e-006
58	19.317	0.	0.1	-4.716e-006
