Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	4.9752	3.5946	0.	1.3318e-004
2	3.6306	3.4966	0.	2.3772e-004
3	4.9024	4.1556	0.	1.1565e-004
4	2.3411	0.71513	0.	1.1672e-004
5	2.4166	1.7632	0.	1.2992e-004
6	4.6729	0.56103	0.	8.4172e-005
7	2.1902	5.1809	0.	1.1116e-004
8	2.2105	4.3699	0.	1.1908e-004
9	4.5261	5.475	0.	8.7228e-005
10	5.8283	3.2465	0.	9.9319e-005
11	1.0615	4.964	0.	1.3851e-004
12	5.6682	2.034	0.	1.0127e-004
13	1.4507	2.7346	0.	1.4774e-004
14	1.3141	1.3091	0.	1.3056e-004
15	5.6691	1.0412	0.	8.2435e-005
16	6.9024	1.202	0.	8.1614e-005
17	8.0766	1.2485	0.	7.3325e-005
18	9.2487	1.2236	0.	6.3268e-005
19	10.405	1.2177	0.	5.4171e-005
20	11.552	1.2161	0.	4.5717e-005
21	12.692	1.2478	0.	3.7988e-005
22	13.829	1.2767	0.	3.0971e-005
23	14.956	1.2252	0.	2.4708e-005
24	16.086	1.2189	0.	1.9131e-005
25	17.22	1.1977	0.	1.4285e-005
26	18.349	1.2022	0.	1.0184e-005
27	19.468	1.2054	0.	6.8553e-006
28	20.593	1.1865	0.	4.2414e-006
29	21.725	1.1911	0.	2.3642e-006
30	22.861	1.193	0.	1.2366e-006
31	1.0925	3.8663	0.	1.533e-004
32	22.861	2.3924	0.	1.5728e-006
33	22.856	3.5955	0.	1.5762e-006
34	22.861	4.7943	0.	1.2425e-006
35	21.724	4.7945	0.	2.3628e-006
36	20.599	4.796	0.	4.2297e-006
37	19.479	4.8207	0.	6.8303e-006
38	18.353	4.8346	0.	1.0173e-005
39	17.22	4.8055	0.	1.429e-005
40	16.09	4.8075	0.	1.9113e-005
41	14.958	4.8229	0.	2.4689e-005
42	13.823	4.8169	0.	3.1016e-005
43	12.685	4.809	0.	3.8106e-005
44	11.534	4.7984	0.	4.5942e-005
45	10.39	4.8049	0.	5.4424e-005
46	9.2561	4.8079	0.	6.3246e-005
47	8.1465	4.8406	0.	7.2542e-005
48	5.9505	4.0714	0.	8.8177e-005
49	5.7699	5.0436	0.	7.9683e-005
50	6.9981	3.7982	0.	8.2348e-005
51	6.7771	2.5301	0.	7.829e-005
52	8.0232	2.456	0.	7.2866e-005
53	9.2165	2.4258	0.	6.311e-005
54	10.388	2.4218	0.	5.3859e-005
55	12.682	2.4434	0.	3.7923e-005
56	13.822	2.4542	0.	3.0949e-005
57	14.965	2.4356	0.	2.4655e-005
58	16.092	2.4163	0.	1.911e-005
59	17.221	2.4034	0.	1.4321e-005
60	18.342	2.421	0.	1.0259e-005
61	19.466	2.4072	0.	6.9464e-006
62	20.596	2.3958	0.	4.375e-006
63	21.727	2.3816	0.	2.5757e-006
64	21.726	3.5886	0.	2.5798e-006
65	20.598	3.5948	0.	4.3676e-006
66	19.471	3.6191	0.	6.9349e-006
67	18.342	3.6182	0.	1.0266e-005
68	17.224	3.613	0.	1.4302e-005
69	16.091	3.6148	0.	1.912e-005
70	14.957	3.6262	0.	2.4684e-005
71	13.818	3.6304	0.	3.0972e-005
72	12.676	3.6231	0.	3.8007e-005
73	11.529	3.6177	0.	4.5688e-005
74	10.375	3.6178	0.	5.4079e-005
75	9.215	3.6125	0.	6.2985e-005
76	8.0816	3.6467	0.	7.2828e-005
77	11.535	2.4227	0.	4.5607e-005
78	4.351	5.0491	0.	6.9494e-005
79	4.7172	4.642	0.	1.1763e-004
80	2.6575	1.1582	0.	9.5319e-005
81	2.4456	2.4013	0.	1.5162e-004
82	4.3658	1.0009	0.	7.0181e-005
83	4.6328	1.4495	0.	1.1284e-004
84	4.7094	2.0503	0.	1.2126e-004
85	4.2324	3.4404	0.	1.7602e-004
86	2.8326	3.1519	0.	1.7516e-004
87	3.3779	2.8864	0.	2.2898e-004
88	4.7783	2.7543	0.	1.5232e-004
89	5.4119	2.7361	0.	1.031e-004
90	4.0733	2.7964	0.	1.8881e-004
91	7.0109	4.9249	0.	8.2156e-005
92	2.4093	3.6778	0.	1.4052e-004
93	2.4093	3.6778	0.1	1.4052e-004
94	7.0109	4.9249	0.1	8.2156e-005
95	4.0733	2.7964	0.1	1.8881e-004
96	5.4119	2.7361	0.1	1.031e-004
97	4.7783	2.7543	0.1	1.5232e-004
98	3.3779	2.8864	0.1	2.2898e-004
99	2.8326	3.1519	0.1	1.7516e-004
100	4.2324	3.4404	0.1	1.7602e-004
101	4.7094	2.0503	0.1	1.2126e-004
102	4.6328	1.4495	0.1	1.1284e-004
103	4.3658	1.0009	0.1	7.0181e-005
104	2.4456	2.4013	0.1	1.5162e-004
105	2.6575	1.1582	0.1	9.5319e-005
106	4.7172	4.642	0.1	1.1763e-004
107	4.351	5.0491	0.1	6.9494e-005
108	11.535	2.4227	0.1	4.5607e-005
109	8.0816	3.6467	0.1	7.2828e-005
110	9.215	3.6125	0.1	6.2985e-005
