Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	6.1971	2.8011	0.	-1.5018e-004
2	5.9946	3.2027	0.	-1.5396e-004
3	6.9299	1.4328	0.	-8.781e-005
4	3.8367	3.3492	0.	-1.2286e-004
5	7.1585	4.2697	0.	-9.3853e-005
6	4.9351	0.39652	0.	-4.0399e-005
7	6.98	0.55881	0.	-6.1673e-005
8	4.8716	4.6833	0.	-1.191e-004
9	6.8243	5.4752	0.	-5.5994e-005
10	7.2293	3.6229	0.	-1.0772e-004
11	4.9616	5.3971	0.	-8.7189e-005
12	4.5174	1.4651	0.	-9.5169e-005
13	3.3857	1.2488	0.	-1.1879e-004
14	4.5029	2.3833	0.	-1.2611e-004
15	8.1499	1.8102	0.	-7.1306e-005
16	4.0051	5.1969	0.	-1.0085e-004
17	1.3669	4.7613	0.	-1.3337e-004
18	1.1761	1.1936	0.	-1.347e-004
19	2.312	1.169	0.	-1.3181e-004
20	7.891	0.96421	0.	-6.6115e-005
21	9.2255	0.98061	0.	-6.2262e-005
22	10.379	1.0952	0.	-5.3973e-005
23	11.445	1.2122	0.	-4.5934e-005
24	12.616	1.1946	0.	-3.8413e-005
25	13.777	1.1796	0.	-3.1139e-005
26	14.934	1.1733	0.	-2.468e-005
27	16.075	1.1799	0.	-1.9029e-005
28	17.21	1.1824	0.	-1.4142e-005
29	18.337	1.1827	0.	-1.0044e-005
30	19.471	1.1922	0.	-6.6607e-006
31	20.597	1.1941	0.	-4.0121e-006
32	21.734	1.1925	0.	-2.0925e-006
33	22.866	1.1954	0.	-8.856e-007
34	1.3414	3.6042	0.	-1.3707e-004
35	1.2329	2.4023	0.	-1.3929e-004
36	22.857	2.3936	0.	-1.0222e-006
37	22.854	3.6006	0.	-1.0241e-006
38	22.86	4.7959	0.	-8.8984e-007
39	21.727	4.7975	0.	-2.1018e-006
40	20.592	4.7961	0.	-4.0308e-006
41	19.459	4.7986	0.	-6.6873e-006
42	18.331	4.7765	0.	-1.0073e-005
43	17.203	4.7366	0.	-1.4207e-005
44	16.046	4.7279	0.	-1.9126e-005
45	14.908	4.7503	0.	-2.4808e-005
46	13.742	4.7584	0.	-3.137e-005
47	12.547	4.76	0.	-3.9061e-005
48	11.291	4.7301	0.	-4.7466e-005
49	10.012	4.7465	0.	-5.7598e-005
50	8.4917	4.754	0.	-6.8321e-005
51	7.7958	5.3016	0.	-6.9285e-005
52	3.5077	2.3369	0.	-1.1938e-004
53	8.4407	3.7388	0.	-7.3447e-005
54	2.6824	3.4981	0.	-1.224e-004
55	2.3854	2.3656	0.	-1.2589e-004
56	9.2262	1.8984	0.	-6.2883e-005
57	10.213	2.244	0.	-5.4965e-005
58	11.314	2.3861	0.	-4.6892e-005
59	12.518	2.3837	0.	-3.8687e-005
60	13.71	2.3625	0.	-3.1414e-005
61	14.888	2.3497	0.	-2.4861e-005
62	16.056	2.3553	0.	-1.9113e-005
63	17.199	2.3647	0.	-1.4207e-005
64	18.334	2.3704	0.	-1.007e-005
65	19.458	2.3874	0.	-6.7243e-006
66	20.58	2.3976	0.	-4.1099e-006
67	21.718	2.3907	0.	-2.2106e-006
68	21.719	3.5977	0.	-2.2113e-006
69	20.575	3.5952	0.	-4.12e-006
70	19.447	3.5865	0.	-6.7502e-006
71	18.33	3.5724	0.	-1.0094e-005
72	17.205	3.5472	0.	-1.4194e-005
73	16.047	3.5231	0.	-1.9128e-005
74	14.876	3.5481	0.	-2.4923e-005
75	13.695	3.5603	0.	-3.1516e-005
76	12.481	3.5687	0.	-3.8934e-005
77	9.7125	3.4509	0.	-5.8577e-005
78	6.6183	5.0799	0.	-5.9189e-005
79	6.9676	4.744	0.	-8.2567e-005
80	4.5882	0.79955	0.	-8.2736e-005
81	5.3204	2.3477	0.	-1.4595e-004
82	2.9392	4.7162	0.	-1.209e-004
83	5.1522	5.0367	0.	-6.6917e-005
84	4.2148	4.1023	0.	-1.1839e-004
85	6.6647	0.99579	0.	-5.4745e-005
86	7.2953	2.053	0.	-9.2705e-005
87	5.0539	3.2494	0.	-1.3462e-004
88	7.8291	2.8193	0.	-8.6495e-005
89	6.8856	2.8579	0.	-1.0813e-004
90	8.8013	2.645	0.	-6.873e-005
91	11.186	3.5514	0.	-4.8281e-005
92	11.186	3.5514	0.1	-1.6784e-005
93	8.8013	2.645	0.1	-2.2975e-005
94	6.8856	2.8579	0.1	-4.9766e-005
95	7.8291	2.8193	0.1	-3.1176e-005
96	5.0539	3.2494	0.1	-5.7562e-005
97	7.2953	2.053	0.1	-3.8827e-005
98	6.6647	0.99579	0.1	-2.8993e-005
