Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	4.919	2.674	0.	-1.9992e-004
2	5.5719	3.5549	0.	-1.6102e-004
3	4.4903	2.661	0.	-1.4963e-004
4	6.0422	3.6878	0.	-1.1239e-004
5	3.8685	2.0742	0.	-1.0555e-004
6	6.9999	4.0627	0.	-7.5716e-005
7	5.3221	3.5344	0.	-2.5074e-004
8	5.187	2.6326	0.	-2.3501e-004
9	19.293	2.9816	0.	-9.6299e-006
10	14.592	2.9805	0.	-2.8937e-005
11	9.135	2.8056	0.	-5.1754e-005
12	2.3523	3.8372	0.	-1.2217e-004
13	6.367	2.2791	0.	-9.5849e-005
14	5.8033	2.6675	0.	-1.4367e-004
15	4.9761	3.2217	0.	-2.0272e-004
16	5.2074	3.1053	0.	-2.1972e-004
17	5.4454	2.9432	0.	-1.982e-004
18	7.1318	1.4269	0.	-7.3204e-005
19	7.1318	1.4269	0.1	-2.8031e-005
20	5.4454	2.9432	0.1	-7.5209e-005
21	5.2074	3.1053	0.1	-7.7391e-005
22	4.9761	3.2217	0.1	-6.8656e-005
23	5.8033	2.6675	0.1	-5.8904e-005
24	6.367	2.2791	0.1	-3.9231e-005
25	2.3523	3.8372	0.1	-7.7191e-005
26	9.135	2.8056	0.1	-1.9612e-005
27	14.592	2.9805	0.1	-1.0026e-005
28	19.293	2.9816	0.1	-4.2571e-006
29	5.187	2.6326	0.1	-1.1388e-004
30	5.3221	3.5344	0.1	-9.7127e-005
31	6.9999	4.0627	0.1	-2.8534e-005
32	3.8685	2.0742	0.1	-3.8542e-005
33	6.0422	3.6878	0.1	-5.3076e-005
34	4.4903	2.661	0.1	-6.5323e-005
35	5.5719	3.5549	0.1	-5.6754e-005
36	4.919	2.674	0.1	-9.3401e-005
37	5.2667	5.	0.1	-3.9053e-005
38	5.2667	4.5	0.1	-5.5301e-005
39	5.2667	4.	0.1	-1.575e-004
40	5.1	4.	0.1	-1.8089e-004
41	5.1	4.5	0.1	-1.2109e-004
42	5.1	5.	0.1	-4.1678e-005
43	5.2667	1.	0.1	-2.9557e-005
44	5.2667	1.5	0.1	-4.6664e-005
45	5.2667	2.	0.1	-1.3092e-004
46	5.1	2.	0.1	-1.2161e-004
47	5.1	1.5	0.1	-4.9289e-005
48	5.1	1.	0.1	-2.6144e-005
49	5.2667	6.	0.1	-1.9387e-005
50	7.6083	6.	0.1	-2.5443e-005
51	9.95	6.	0.1	-1.7531e-005
52	14.633	6.	0.1	-9.5382e-006
53	19.317	6.	0.1	-4.9998e-006
54	24.	6.	0.1	-1.4167e-006
55	24.	3.	0.1	-5.2304e-007
56	2.6226e-014	3.	0.1	-3.8292e-007
57	24.	0.	0.1	-1.5275e-006
58	19.317	0.	0.1	-4.8793e-006
59	14.633	0.	0.1	-1.0172e-005
60	9.95	0.	0.1	-1.794e-005
61	7.6083	0.	0.1	-2.3784e-005
62	5.2667	0.	0.1	-2.0656e-005
63	5.1	0.	0.1	-5.708e-005
64	2.55	1.0919e-030	0.1	-7.1315e-005
65	0.	0.	0.1	-3.3134e-006
66	3.937e-014	6.	0.1	-9.3e-006
67	2.55	6.	0.1	-7.0124e-005
68	5.1	6.	0.1	-3.9647e-005
69	2.55	6.	0.	-1.1463e-004
70	5.1	6.	0.	-1.1808e-004
71	3.937e-014	6.	0.	-1.1139e-004
72	2.55	1.0919e-030	0.	-9.7636e-005
73	5.1	0.	0.	-1.0746e-004
74	0.	0.	0.	-1.2312e-004
75	7.6083	0.	0.	-5.5831e-005
76	9.95	0.	0.	-4.9558e-005
77	14.633	0.	0.	-2.884e-005
78	19.317	0.	0.	-9.9907e-006
79	5.2667	0.	0.	-5.8267e-005
80	24.	0.	0.	-4.2111e-006
81	2.6226e-014	3.	0.	-1.2596e-004
82	24.	3.	0.	-2.9659e-006
83	24.	6.	0.	-4.4408e-006
84	19.317	6.	0.	-1.0073e-005
85	14.633	6.	0.	-2.8685e-005
86	9.95	6.	0.	-4.7812e-005
87	7.6083	6.	0.	-5.7113e-005
88	5.2667	6.	0.	-5.7397e-005
89	5.1	1.5	0.	-1.6345e-004
90	5.1	1.	0.	-6.8374e-005
91	5.1	2.	0.	-3.9471e-004
92	5.2667	1.	0.	-9.6516e-005
93	5.2667	1.5	0.	-1.6373e-004
94	5.2667	2.	0.	-3.8624e-004
95	5.1	4.5	0.	-1.5367e-004
96	5.1	5.	0.	-1.1244e-004
97	5.1	4.	0.	-4.4001e-004
98	5.2667	5.	0.	-1.1746e-004
99	5.2667	4.5	0.	-1.4811e-004
100	5.2667	4.	0.	-4.8083e-004
101	4.7047	2.6675	0.	-1.7475e-004
102	5.053	2.6533	0.	-2.1698e-004
103	5.0632	2.8897	0.	-2.0954e-004
104	4.919	2.674	5.e-002	-2.3271e-006
105	5.0095	2.337	0.	-2.956e-004
106	5.807	3.6213	0.	-1.3645e-004
107	5.447	3.5446	0.	-2.0556e-004
108	5.5086	3.2491	0.	-1.7803e-004
109	5.5719	3.5549	5.e-002	-1.6509e-005
110	5.4193	3.7774	0.	-3.1806e-004
111	4.1794	2.3676	0.	-1.2758e-004
112	4.7332	2.9413	0.	-1.7569e-004
113	4.4903	2.661	5.e-002	-5.8773e-006
114	4.7951	2.3305	0.	-2.7115e-004
115	4.7951	3.5805	0.	-1.3813e-004
116	4.7951	3.3305	0.	-2.8573e-004
117	6.5211	3.8752	0.	-9.4032e-005
118	5.9228	3.1777	0.	-1.2672e-004
119	6.0422	3.6878	5.e-002	-4.9552e-006
120	5.6545	4.0939	0.	-1.2594e-004
121	3.1104	2.9557	0.	-1.1317e-004
122	3.8685	2.0742	5.e-002	-9.3474e-008
123	3.2092	1.0371	0.	-1.0155e-004
124	4.4842	1.7871	0.	-1.2496e-004
125	4.4842	1.5371	0.	-8.2829e-005
