Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,16.4,2.1818,0,0.0006426,6421.5,0.00027884,863.38,0.00017518,84.52,-0.00062292,-5912.1,1.2336
2,16.4,2.3636,0,0.00050647,5061.2,0.00022095,647.98,0.00013268,-15.236,-0.00049243,-4712.1,1.2341
3,16.4,2.5455,0,0.00044717,4468.7,0.00019221,544.25,0.00011981,0.26077,-0.00043542,-4171.5,1.2344
4,16.4,2.7273,0,0.00041643,4161.4,0.00017773,489.98,0.00011228,-1.7335,-0.00040594,-3895.5,1.2347
5,16.4,2.9091,0,0.00040333,4030.5,0.0001714,465.9,0.00010927,-0.93472,-0.00039338,-3777.7,1.2348
6,16.4,3.0909,0,0.00040333,4030.5,0.0001714,465.9,0.00010927,-0.93473,-0.00039338,-3777.7,1.2348
7,16.4,3.2727,0,0.00041643,4161.4,0.00017773,489.98,0.00011228,-1.7335,-0.00040594,-3895.5,1.2347
8,16.4,3.4545,0,0.00044717,4468.7,0.00019221,544.25,0.00011981,0.26077,-0.00043542,-4171.5,1.2344
9,16.4,3.6364,0,0.00050647,5061.2,0.00022095,647.98,0.00013268,-15.236,-0.00049243,-4712.1,1.2341
10,16.4,3.8182,0,0.0006426,6421.5,0.00027884,863.38,0.00017518,84.52,-0.00062292,-5912.1,1.2336
11,16.567,2.1818,0,0.00062971,6292.7,0.00025711,605.55,0.00017813,12.131,-0.0006171,-5962.9,1.2555
12,16.567,2.3636,0,0.00050214,5018,0.00021312,567.29,0.00013531,-17.388,-0.00049022,-4717.4,1.256
13,16.567,2.5455,0,0.0004419,4415.9,0.00018612,490.69,0.0001209,0.60313,-0.00043149,-4149.8,1.2563
14,16.567,2.7273,0,0.00041101,4107.3,0.00017258,448.46,0.00011265,-1.8316,-0.00040155,-3865.4,1.2565
15,16.567,2.9091,0,0.00039779,3975.2,0.00016655,428.57,0.00010939,-0.88171,-0.00038877,-3743.9,1.2567
